,name,class,text
167,hasbideskto5,0,"@jokowi .Assalamualaikum.-
Mas.Jokowi. itu cobaan Allah.SWT kepada RI.maka mohon bersabar.Tks"
168,SekoriyantoSe,0,@jokowi kami relawan JP-kita ikut berbelasungkawa atas korban teror dan pelaku mohon dihukum berat
169,auliariza,0,@jokowi mohon baca pak! pic.twitter.com/P70SHZ8Fyx
170,rizahisfani,0,"@Helmy_Faishal_Z @jokowi @saidaqil @MuhaiminIskndr @gusmusgusmu siap kang mas gus. 
Mohon maaf pak sekjen, itu surat belum distempel"
171,hantutuyul,0,"@jokowi pak tolong kepala BIN dikoreksi karena tdk mmpu mendeteksi ancaman teror di jakarta, harus profesional walau teman politik,pecat yos"
172,edwardsuhadi,0,"Setelah semua ini, ya wong tolong itu fpi2an dan isis2an itu ditebas habis pak @jokowi"
173,robertab_id,0,"@jokowi Pak Jokowi, hukuman para teroris terlalu ringan!!! Tolong tinjau kembali, dibuat sama saja dng bandar narkoba, hukuman mati."
174,armadanker30,0,@KPI_Pusat Mohon diTV Berita tentang bom. cukup hari ini saja. besok jgn diputar dimedia lagi krn terlalu berlebihan @jokowi #KamiTidakTakut
175,rizky_nugroz210,0,"@jokowi @basuki_btp dear pa presiden tolong tegakkan HUKUM di negara ini yg ga jelas http://www.repelita.com/hebat-lulusan-sd-rakit-tv-dipenjara-oknum-dpr-ri-nyetok-miras-dikembalikan/ … 
Terima kasih pa"
176,Arah_kiri_,0,Pak @jokowi kapan saya wisuda pak??terus pak Is tolong diganti dr kaprodi pak.. :)
177,Arsap_Tadi92,0,"@jokowi , pak jokowi tolong aku minta tolong sebesar nya panghilah KOPASSUS untuk seranh isis mohon.
#KamiTidakTakut
#PrayForJakarta"
178,Prima_Pahlawati,0,@pln_123 dirut pln mending mundur aja lah.. dripada kerja gak pernah beres.. pak @jokowi tolong evaluasi dirut pln..
179,dearizky_,0,"belum tentu. ""@goldisenna: Hari ini keputusan dinvestasi freeport, dimana beritanya? Apa bomb ini pengalian isu? Halo pak @jokowi mohon pen"
180,BNICustomerCare,0,Mohon maaf atas kendalanya. Untuk pelaporan kami sarankan Anda untuk menghubungi BNI Call 1500046. Nanti petugas kami akan membantu.
181,MCA_SecOps,0,"Duh tolong pembisik presiden agar jangan ada arahan jawaban model seperti ini.

Nanti suara jokowi bisa nyungsep loh 

Perpres, Kepres bahkan Inpres itu haknya presiden loh tp dikeluarkan berdasarkan masukan para bawahannya. Bilang j kek udh digodok dg matang. https://twitter.com/peju4ng/status/1002333875555586048 …"
182,Nyahowae1,0,"Dengan adanya tanaman plastik di wilayah DKI dengan menghabiskan anggaran 8 milyard dan yang mendapatkan lelang adalah perusahaan kesehatan,  bagaimana menurut 1. @fadlizon 2. @MardaniAliSera 3. @AmienRais 4 yang selalu mengkritik pemerintah syah sekarang ini.  Mohon pemdapatnya. https://twitter.com/Aniessa_Andi/status/1002152749692174337 …"
183,Ladies75053722,0,"Yb @SyedSaddiq mintak tolong inform menteri berkenaan untuk settle kan hal @ktm_berhad yg tak buat kerja ni, selalu sangat bermasalah hari hari kot, same problem same reason.. tambang mahal tapi service like rubbish"
184,shmeysarah,1,"Watimpres mungkin masih dibutuhkan. Tapi mohon Bpk kaji ulang ttg BPIP. Demi Pancasila, WNI dibina? Terasa Pancasila begitu lemah. Pancasila ‘harga mati’ tidak ada pilihan lain. WNI yg menolak Pancasila, cabut kewarganegaraannya & usir dari Indonesia. Tidak perlu dibina-binalah."
185,RustamIbrahim,0,"Untuk ""informasi"" seperti ini, tolong sebutkan nama teman lama anda itu. Kalau tidak namanya lempar batu sembunyi tangan. Ingin mengkrtik tapi tidak mau bertanggungjawab. Pdhk baru dimasa Jokowi pembangunan daerah perbatasan dilakukan besar2an, seperti jalan2 yang mulus dan PLBN https://twitter.com/eliya_mkom/status/1000897432350212097 …"
186,aurelanna,0,"Dari pengetahuan sya lah, Menteri kewangan bukak satu acc bank utk rakyat bagi sumbangan tolong kerajaan bayar hutang."
187,Andnowar4,0,"Menteri menteri semua kaya raya.. sprm plzzz tolong siasat. Menteri menteri semua mcm raja.. cakap kosong, no action, rakyat sengsara, miskin walaupun hidup di negeri yg kaya... sebab kaya semua di ambil raja raja sarawak( menteri)"
188,Safri1977,0,Yb menteri @guanenglim tolong consider kami dr iwk yg belum ada berita tentang incentive raya n increment gaji.. kasihani kami
189,eko88906241,1,"@MoctharAli  bapak yang terhormat,  sebagai juru bicara kepresiden an,  tolong dong sampai kan kepada pak presiden @jokowi untuk menaikan harga karet dan kelapa sawit..  "
190,FazriUdien,1,"Kepada Yth ;
Bapak PRESIDEN RI
Cq. KEMENDIKBUD
Di
JAKARTA

Assalamu'alaikum, Wr.Wb
Dengan Hormat,
Kami mohon agar diadakan lagi PENATARAN P4, Wawasan Nusantara serta Pelajaran PMP (Pendidikan Moral Pancasila) bagi siswa di sekolah/lembaga2 pendidikan lainnya di indonesia."
191,hmskaban,0,He he mohon maaf bikin sampeyan marah kemarin bkn menghilang cuma asyik ngobrol dgn kptenn kapal ferry  mnju Batam.Nanya2 aja apa Pres Jkwi perlu di ganti 2019.E e e dia moderat boleh ganti boleh engga.Alasannya tergantung pendukung.Yuk  shalat subuh.
192,fikry_san92,0,"Perdana Menteri Tun Mahathir Mohon Maaf, Lambat Ucap Hari Kenamaan: http://youtu.be/5kUJsxEUDPo?a  via @YouTube"
193,SirJ4O,0,"Pada pendapat anda, adakah Tun Dr. Mahathir selaku PERDANA MENTERI ke 7 seorang yang...

Tolong Undi & RT "
194,meyke_s,0,Hadeww tolong liat pak @jokowi https://twitter.com/P3nj3l4j4h/status/1002037239835078656 …
195,ajangsarita,0,"Pak Jokowi Presiden RI,mohon bantuan Pak Presiden utk cita2 ank saya Lusi agar bisa jadi Polwan,karna di Desa Batu mekar NTB ada 3000 KK lebih,tdk ada satupun yg jadi Polwan.terimakasih"
196,setiawardana21,0,Mohon jangan pernah sowan ke AR ya pak @jokowi  Sorry...itu aja saran saya.. Kecuali Bpk yg undang..  Trim's..
197,sidikparwoto,0,@achmadzaky tolong di proses ini sudah ke 2 kali permasalah sama @SCTV_ @BarackObama @jokowi @lambepic.twitter.com/8gcd0ZnYXb
198,aang_guna,1,bpk jokowi. sy ingin bertanya kenapa pembuatan e-ktp di kab. Bengkalis  yg kaya akan minyak bumi prosesnya sampai 2th lbh. apakah betul tidak ada blangko ktp. mohon untuk di tindak lanjuti
199,guruh_arifianto,0,"Mohon dikawal juga dana haji yg akan dikelola pemerintah , modusnya kan sama.."
200,AlGhuraba,1,"Yth. Bapak Jokowi,
Mohon batalkan pencabutan subsidi listrik bagi pengguna 900VA,sebagaimana kata bapak Rizal... http://fb.me/8I6xWzYdn "
201,kawaribaee,0,Yth. Bapak predn. Pak jokowi. Saya mohon bapak pecat mendiknas yg sudah menimbulkan kegaduhan dan kalang kabut dunia pendidikan.
202,novian_sulaiman,0,@jokowi pak kami mohon jangan bodoh bodohi rakyat
203,ndoyrossandy,0,"Ada yang bilang, ""wuih jaman Presiden Jokowi pembangunan terasa pesat.""
Namun sebelumnya mohon maaf.
Ada yg... http://fb.me/31SCMY4XA "
204,miftahzam,0,Pak @jokowi mohon untuk menimbang kembali system pendidikan full day school.
205,cinta3131,0,"#TolakFullDaySchool
Pak @jokowi tolong dengarkan aspirasi warga NU"
206,ElanMaulana,0,"Koq anda tau sih bung??? Klo gitu tolong bantu ya biar sya bisa tenar kyak afi, dan bisa swafoto ma presiden"
207,bumb9111,0,Tolong yah ndan @DivHumasPolri cc @KSPgoid @jokowi @Puspen_TNI @rmolco @republikaonline @Aktualco @jawapos @jpnncomhttps://twitter.com/RestyCayah/status/874216047045300224 …
208,AdianKueputu,0,tolong tunjukan dimana saya salahnya?! Saya bicara realita bukan opini!!
209,PMII_SEMARANG,0,"Mr. @jokowi , Mendikbud a/ pembantu Presiden. Mohon diarahkan kalau kbjkannya tdk tepat. #pmiisemarangtolakFulldaySchool"
210,FaujiRyan,0,"Dear to @KSPgoid @jokowi 
Terkait TDL mohon d kaji ulng drasa pngturan knaikan trllu mmbratkan msyrkt khawatir suara kmi tdk u/bpk lg d 2019"
211,subhanwahyuddin,0,Pak presiden @jokowi tolong gagalkan #FulldaySchool !!!!#TolakFulldaySchool
212,PMII_SEMARANG,0,"Pak @jokowi , kami mohon rencana FDS yg digagas Mendikbud dibatalkan. #pmiisemarangtolakfulldayschool"
213,AgusniSurahman,0,Sekali lg tolong Pak Jokowi lebih nyata dan tegas dukung KPK.perintahkan Polri utk cepat dan sungguh2 mengusut kasus Novel.
214,ninayunita,0,"Janji akses login melalui website Selasa jam 00.00, sampai saat ini tidak terbukti. Tolong kami Pak Jokowi, terima kasih sebelumnnya @jokowi"
215,ninayunita,0,"Pak Jokowi, tolong kami, para ortu yg kebingungan krn ppdb Banten 2017 yg tdk jelas sampai saat ini. Hanya dikasih janji kosong @jokowi pic.twitter.com/FKkqL3FM4c"
216,chikatambun,0,Tolong Bang SokMed... udah sahur?
217,AmrayRamli,0,Hari ni aku dah baca macam2 artikel dan komen perangai dan keceluparan menteri UMNO. Mohon DS Najib nasihat... http://fb.me/1azDtIL1f 
218,lian_saragih,0,"Mohon info, kapan jalan toll sumtera utara medan-tebing bisa digunakan?
#tollsumaterautara #sumut @jokowi"
219,YasirMurjani,0,"Ya Robb,
setidaknya Jadikanlah pak JK Presiden hingga 2019 nanti.
Trus presiden yg skrng mau diapain?
(Tolong bantu jawab)"
220,TigorSitrg,0,"http://cnnindonesia.com/nasional/20160512004017-12-130104/setara-propaganda-kebangkitan-komunisme-adalah-lagu-lama … ..tolong dibaca pak @jokowi, anda mulai di khianati dr dalam.hati2 pak ..ketegasan dibutuhkan, dan rakyat sgt cinta!"
221,agus_suyoto,0,Selamat Pagi bpk Presiden Tolong diperhatikan dalam penggunaan Anggaran utk Daerah Kabopaten Kota Agar anggaran dipergunakan dgn bik
222,TokoPribadiJaya,1,"@jokowi bapak mohon infonya pemnngunan toll panimbang-kragilan agar terlaksana secepatnya guna kmajuan banten selatan.
Trmksh"
223,dickyiwan,1,"@jokowi ada tanah desa yg d jual oleh oknum aparat d desa saya pak, mohon d telusuri, nilainy aset 900jt."
224,DedeHer13409995,0,#SAVE PERAWAT#TOLONG PERHATIKAN KAMI PAK PRESIDEN #kami juga ada di negeri ini#Happy international nurse daypic.twitter.com/suLAjHxIT4
225,imyosua,0,@menristekdikti Pak Menteri mohon dipantau kewajiban PTS dalam memberikan hak kepada dosen tetap sebagaimana amanat Permenristek 2/2014
226,uul3,1,@jokowi tolong keberadaan kebun binatang di indonesia ditinjau ulang. banyak yg tdk terawat diperlakukan seperti sirkus
227,GAPABEL,1,Kpd @susipudjiastuti @bravonur @gakumklh @MabesPolri_Id @jokowi mohon turunkan tim untuk masalah mangrove ini https://youtu.be/EPEQT8_tcKA 
228,GAPABEL,1,Kpd @susipudjiastuti @bravonur @gakumklh @jokowi @MabesPolri_Id mohon turunkan tim untuk permasalahan mangrove ini https://youtu.be/9Q1WEPDCOzA 
229,mostfunvideos,1,Urgent..! mohon di usut pa @jokowi kejadian di kalsel beberapa hr lalu tepatnya sungai danau tertimbun batu bara => https://www.youtube.com/watch?v=aFFhp_PALXc …
230,lendy_de,1,@jokowi Bpk Presiden  tgl 12 Mei kami perawat merayakan Hari Perawat Sedunia. Tolong perhatikan kesejahteraan perawat Indonesia pak....
231,tanyaPsikolog,1,@jokowi tolong nasib hewan2 di http://bit.ly/1TQFixQ  dan http://bit.ly/1T6oocq  tidak selesai2 pak sdh bertahun penderitaan mereka.
232,cumigarink,1,"@pln_123 @jokowi @basuki_btp Mohon dinilai kemampuan kinerja pejabat&petugas yg berwenang atas pemadaman listrik.Dididik,diganti,/dirumahkan"
233,gst2005,1,"@jokowi tolong evaluasi kembali regulasi realisasi target  developer rumah mewah bangun rss! Agung sedayu, podomoro, dll?"
234,sintowijaya,0,@liputan6dotcom Pak Menteri tolong utk soal2 UN diubah .. Carilah soal2 yg tingkat kesulitan soalnya  dpt dikerjakan oleh anak2 daerah
235,ilgaek_jimbrehe,0,"Pak menkumham, pak menkopulhukam, pak panglima TNI, pak Kapolri, juga pak presiden, mohon kekeliruan ini... http://fb.me/2pWZUoopW "
236,td_yoso,1,"Pak @jokowi tolong kami, warga cikarang rawan begal."
237,heb_zhop,0,"@jokowi : Pak Joko ,mohon maaf sebelumnya, knp ya pak pelayanan dikelurahan dan kecamatan SDMnya kurang ramah2 , customer service is too bad"
238,Walesasi_Rio,1,"@jokowi Papua Pak tolong jangan dilupakan. Khusus jalur darat Kab. Puncak (Ilaga). Naik pesawat Timika - Ilaga Rp. 2.500.000, mahal Pak."
239,mateus_citra3,0,"@jokowi mantap pak Jokowi, unt @AngkasaPura_2 @AP_Airports mohon pelayanan, kebersihan dan kenyamanannya ditingkatkan....thx"
240,imamsaf67034733,0,"@dahSyatMusikPak jokowi tolong saya  saya ingin kuliah
Sayaingin mewujudkan impian saya,ingin menjadi seorang sastrawan (author)"
241,imamsaf67034733,0,"@dahSyatMusikPak jokowi saya ingin kuliah tapi saya gk punya biaya
Saya dari keluarga yang kurang mampu
Tolong saya pak jokowi"
242,NajibMulop,0,cemana kita tahu yg menteri tu takde effort nak solve and help? Rakyat should tolong menteri too.
243,virabrigita,0,"pak, tolong bubarin fpi, suka berbuat kerusakan atas nama Islam, malah membuat Islam jelek"
244,pasarpelangi,0,"Tolong dunk pak @jokowi, porsi nyambel jadi mininalis ini https://twitter.com/IMS_NET/status/794319764407472128 …"
245,imamsaf67034733,0,"Pak jokowi saya ingin kuliah tapi saya gk punya biaya
Saya dari keluarga yang kurang mampu
Tolong saya pak jokowi"
246,kasma_chan,0,"@jokowi  Pak Presiden yang kami hormati,  mohon segera bubarkan ormas-ormas yg merusak kebhinekaan. #BubarkanFPI"
247,eigaryoga,0,Jangan panik pak. Perbanyak ibadah dan mohon ampun pak kan udh jd presiden 10thn dr pada sibuk strategi sana sini. https://twitter.com/sbyudhoyono/status/793339492937502720 …
248,DrOtoy,0,": presiden tdk perlu takut, umat islam hanya menuntut keadilan..sang penista agama kami mohon diadili.."
249,prismawan,0,"Tapi kalau sudah jelas agenda khilafah itu bakal memecah belah NKRI, tolong diusulkan ke Presiden untuk melarang organisasi yg menyerukannya"
250,Ab_Benk,1,"Pak Presiden, tolong bantu usahakan agar keputusan Menteri di 2011 mengenai kawasan HPT di Pekanbaru khususnya Rumbai dicabut lagi"
251,ag_herlambang,0,"Pemerintah sudah memblokir 22 situs berbau Sara yang mengancam persautuan dan kesatuan Bangsa. 
Jadi tolong bagi... http://fb.me/4HoYxCywt "
252,adhiyogatama,0,"Bapak Presiden @jokowi @JKW4P , mohon ditetapkan 7 November sbg Hari Wayang Nasional #hariwayangnasionalpic.twitter.com/y2YYniRmJl"
253,berita_bts,1,"Mohon Presiden Kembalikan Jamkesda, Rita Dukung Gugat BPJS http://fb.me/8vieH6FlL "
254,bargasatria,0,"Kabar Gembira..!!!!! Kini Pemerintah Telah Memutuskan""SIM""Tidak Perlu Lagi di Perpanjang..!!! Tolong Bantu SHARE... http://fb.me/1GaQhOXHG "
255,sudirabagus,0,"4Nov16. Mari bangsa Indonesia berdoa, mohon kepada Tuhan memberikan AzabNyake orang yg Salah/Fitnah. @jokowi @Metro_TV @kepolisian_indo"
256,Bob_Abdullah,0,"Presiden Indonesia: Presiden Jokowi, mohon tutup tambang emas di Hutan Lindung Tumpang Pitu. - Paraf Petisi! http://fb.me/161JVk1Vp "
257,ArdiUpfy,0,"..mau tanya pak,  ingat kah bpk dengan pesan presiden pertama yg ""5"",...??? Tolong di jawab jika ingat"
258,AdhiDjaelani,0,Coba siapa saja tolong beritahu saya presiden kita @jokowi ini sebenarnya siapa ya?jd bingung akhir2 ini.@felixsiauw @jonru @hafidz_ary
259,Redbluedp,1,bpk @jokowi @hanifdhakiri @KemenBUMN @RiniSoemarnoID menunggu apalagi? Mohon ditelusuri jg mslh penerimaan pegawai....rentan pungli https://twitter.com/dpp_spp3/status/793803433958440961 …
260,muthi_mutmainah,0,"@RadioElshinta 
Sy mau tanya, tolong jwb dgn jujur, Era Presiden RI siapa yg agak Adem ayem, Sy jd pndengar @RadioElshinta sjk thn 2006"
261,Sari_JhonPutra,0,Tolong dibuka dong pak Presiden @jokowi please. Kemudian klarifikasi. Kita butuh kejelasan.
262,IrhamAji,0,"Inilah wajah indonesia yang tumpul hukum... Pak presiden , kapolri tolong ditindak lanjuti http://fb.me/88jMCXgAc "
263,realestulestari,0,"@jokowi Pak, tolong saya Pak? Masaq saya nggak boleh menjadi diri saya sendiri di rumah saya. Saya difitnah dan hak-hak asasi saya dirampas."
264,bg_vanny,1,tolong pak JOKOWI gimn nih PLN B.LAMPUNG MATI Terus siang malam.
265,Brandonbrast,1,"Listrik Mati Depok, kel Baktijaya kec sukmajaya, no pengaduan 50mnrmr  @pln_123 mohon untuk segera diproses, sangat meresahkan Cc @jokowi"
266,drg_faizal,1,"@pln_123 listrik di  tomori,bacan,halmahera selatan sdh padam >2 jam..mohon tindak lanjutnya SEGERA!!! @LAPOR1708 @jokowi"
267,Doy_90393,0,Pak jokowi tolong di negara tuntas kan kasus traficking#jgn hnya ngurusin KTT Yg tdk bermanfaat itu
268,IPHYSSUiTM,0,http://m.utusan.com.my/berita/nahas-bencana/siswa-uitm-maut-dirempuh-kereta-langgar-lampu-isyarat-1.378925 … berita kemalangan arwah amir(mantan presiden) mohon sedekahkan alfatihah kpd arwah
269,LembahSunyi,0,"Mohon bebaskan biaya RS pk,Cc @jokowi https://twitter.com/okezonenews/status/772812842709848064 …"
270,Mghjgjjgg_qwt,0,pak @jokowi tolong tamatin sinetron surga yang ke dua sinetron tidak bermoral saya capek ngomong sm kpi suruh tamatin
271,masagussuseno,0,@ganjarpranowo mohon ijin bapak gub jateng kulo cuman orang yg kagum kalih jenengan..kulo dongo supados binjing ben jengan bisa jdi presiden
272,WikiDPR2,0,"#Kom7 Mulyadi @PDemokrat #Sumbar2: yg dharapkan tmn2 adalah jika pemerintah ingin memotong, tolong disampaikan ke kita"
273,TZRzain,0,@jokowi pak jokowi tolong tindak tegas bagi mereka yang melakukan pelanggaran asusila. Semakin merajalela kasus2 yg demikian di negara kita
274,Rockybagio1,1,Cc @jokowi @ForHumBUMN @KemenBUMN tolong usut masalah 86calpeg pelindo 3 #savepekerjapelindo3https://twitter.com/makrufkurniadi/status/772344922686885889 …
275,samih_zi,0,Tolong lah anda sebagai presiden disini anda liat kebodohan jaksa jaksa anjing di sidang mirna itu sangat memalukan @jokowi @Metro_TV
276,GhandyCR7,0,Pak @jokowi tolong pikir nasib kami rakyat biasa. Jangan menurunkan harga sigkong karet dan smua barang menjadi mhal. Kami cuma rakyat miskn
277,Fusianto,0,"""@detikcom: Kapolri: SP3 Kasus Karhutla yang Libatkan Korporasi Digelar di Mabes http://detik.id/6CQCjc ""pak @jokowi tolong 'Pelototi' ini"
278,deegian1,0,Dapet sms dari sepupu yg msh smo mnta tolong carikan nama2 menteri yg berubah. Walo agak males akhirnya ngetik sms banyak2 juga.
279,8Harianto,0,"Bangga @RHaryantoracing dipuji diluar negeri,mohon jg disupport @KEMENPORA_RI @Kemenpar_RI Bp @imam_nahrawi @jokowi https://twitter.com/rasjawa/status/772478156779368448 …"
280,AnnaMagdalena17,1,Mantap pak Jokowi...sy Doakan Sukses 2 Periode lanjut...tp tolong pensiun janda dan anak yatim sdh 2 thn tdk naik...tolong diperhatikan jg ya pak...tks pak Presiden
281,autumnskays,0,"Tolong Pak @jokowi kasihan atlet INA berupaya meraih prestasi, tp masyarakatnya ga bisa nonton enk di tv :') https://twitter.com/INABadminton/status/975444470207401984 …"
285,sollyez,0,"http://sollyez.com  :  Golkar: Amien Rais Jangan Gampang Tuduh Jokowi 'Pengibulan': ""Mohon dengan… https://goo.gl/fb/nVuAyF "
286,akuNgiklan,0,"cek yuk -> Golkar: Amien Rais Jangan Gampang Tuduh Jokowi 'Pengibulan' ""Mohon dengan segala  http://m.detik.com/read/2018/03/19/053042/3923440/10/golkar-amien-rais-jangan-gampang-tuduh-jokowi-pengibulan …"
287,iklanBisnis_,0,"cek -> Golkar: Amien Rais Jangan Gampang Tuduh Jokowi 'Pengibulan' ""Mohon dengan segala  http://m.detik.com/read/2018/03/19/053042/3923440/10/golkar-amien-rais-jangan-gampang-tuduh-jokowi-pengibulan …"
290,deasyalfasap,0,"Golkar: Amien Rais Jangan Gampang Tuduh Jokowi 'Pengibulan' ""Mohon dengan segala  http://news.detik.com/read/2018/03/19/053042/3923440/10/golkar-amien-rais-jangan-gampang-tuduh-jokowi-pengibulan …"
291,__twiboy,0,"@null Golkar: Amien Rais Jangan Gampang Tuduh Jokowi 'Pengibulan' ""Mohon dengan segala  http://m.detik.com/read/2018/03/19/053042/3923440/10/golkar-amien-rais-jangan-gampang-tuduh-jokowi-pengibulan …"
292,akuNgiklan,0,"cek yuk -> Golkar: Amien Rais Jangan Gampang Tuduh Jokowi 'Pengibulan' ""Mohon dengan segala  http://news.detik.com/read/2018/03/19/053042/3923440/10/golkar-amien-rais-jangan-gampang-tuduh-jokowi-pengibulan …"
293,galxxs,0,"@null Golkar: Amien Rais Jangan Gampang Tuduh Jokowi 'Pengibulan' ""Mohon dengan segala  http://news.detik.com/read/2018/03/19/053042/3923440/10/golkar-amien-rais-jangan-gampang-tuduh-jokowi-pengibulan …"
294,en9as,0,"@null Golkar: Amien Rais Jangan Gampang Tuduh Jokowi 'Pengibulan' ""Mohon dengan segala  http://m.detik.com/read/2018/03/19/053042/3923440/10/golkar-amien-rais-jangan-gampang-tuduh-jokowi-pengibulan …"
295,BejoRahayu,0,Tolong berikan keamanan dan ketenteraman warga untuk beraktivitas @jokowi @DivHumas_Polri @Puspen_TNI @Kemendagri_RIhttps://twitter.com/karniilyas/status/975404470677921793 …
296,Abdulla99607695,0,"Saya sebagai orang yang berafiliasi pada Nahdhatul Ulama mengharapkan sifat rendah hati tersebut juga nampak dari Bapak. Jika insya Allah Bapak menjadi presiden nanti, mohon kiranya menjaga hubungan ulama dan umaro."
